target,text,text_stem,text_lem,glove_cnn_label,glove_lstm_nn_label
0,speech club later week book tour going miss spring forum got pay bills,speech club later week book tour go miss tori spring forum got pay bill,speech club later week book tour going miss spring forum got pay bill,0.026309384,0.12373971
1,way think getting stuff figured think bad thought,way think get wp stuff figur think bad thought,way think getting stuff figured think bad thought,0.3141459,0.29089978
1,love friends,love friend,love friend,0.9114764,0.90719813
0,think stay make happy girl,think stay make happi girl,think stay make happy girl,0.9243987,0.8280565
0,still,still invis,still,0.23473042,0.35580584
1,going lunch fam,go lunch fam,going lunch fam,0.8953511,0.95780635
1,ha ha ha know yo,mwah ha ha ha know yo,mwah ha ha ha know yo,0.7809153,0.7596476
0,update tweet safari told mac pc version correct,updat tweet safari font render told mac pc version correct,update tweet safari font told mac pc version correct,0.375514,0.60016215
1,home watching play ball days summer challenge started tonight man,home watch abbi play ball day summer challeng start tonight man,home watching play ball day summer challenge started tonight man,0.67234427,0.88934886
1,work gonna go gym lunch,work gonna go gym lunch,work gonna go gym lunch,0.6099313,0.3033791
0,want someone made feel,want someon made feel,want someone made feel,0.105499774,0.15121892
1,feelin fresh fresh bathroom,feelin fresh fresh bathroom,feelin fresh fresh bathroom,0.7661686,0.30933774
0,yes right im like yr old girl really wanna wanna find right,yes mayb right im like yr old girl realli wanna wanna find right,yes right im like yr old girl really wanna wanna find right,0.2766449,0.135325
0,really want see going show tonight though,realli want see go show tonight though,really want see going show tonight though,0.08705183,0.06270706
1,gonna mess something photoshop,gonna mess someth photoshop,gonna mess something photoshop,0.67813647,0.29847154
1,fun,fun,fun,0.7663845,0.7521016
1,email worked even sms apply sometimes,email work even sms appli sometim,email worked even sm apply sometimes,0.9905674,0.374501
1,great playing world healing group right keeping alive,great play world heal group right keep aliv,great playing world healing group right keeping alive,0.9569266,0.97036195
1,oh lol really know meant quot long quot tall well never mind,oh lol realli know meant quot long quot tall well never mind,oh lol really know meant quot long quot tall well never mind,0.88679564,0.719693
1,updated myspace profile send sweet danny comment myspace page going sleep shortly,updat myspac profil send sweet danni comment myspac page go sleep short,updated myspace profile send sweet danny comment myspace page going sleep shortly,0.9925862,0.86452365
0,ouch yeah seems summer sunburned twice thus far,ouch yeah seem summer sunburn twice thus far,ouch yeah seems summer sunburned twice thus far,0.06590086,0.0666347
0,good morning tweets way photoshoot slept hrs,good morn tweet way photoshoot slept hrs,good morning tweet way photoshoot slept hr,0.105205745,0.84048665
1,okay rub,okay rub,okay rub,0.23510768,0.53386205
1,oh believe,oh believ,oh believe,0.37382975,0.46639347
1,gah first lol,gah oliv first lol,gah first lol,0.8529951,0.39044967
0,whats wrong,what wrong,whats wrong,0.13044092,0.021200601
1,heart lt,heart lt,heart lt,0.7266653,0.795186
1,watching tv exact,watch tv exact,watching tv exact,0.99496126,0.83374643
0,poor sausage,poor sausag,poor sausage,0.11764783,0.0276492
0,vegas anymore,vega anymor,vega anymore,0.07361964,0.094316274
1,made rainbow cupcakes today celebrating end classes amp everyone love thanks,made rainbow layer cupcak today celebr end class amp everyon love thank,made rainbow cupcake today celebrating end class amp everyone love thanks,0.9970542,0.9934302
0,one yet hopefully one soon quot definitely hitting wall,one yet hope poni one soon quot definit hit wall,one yet hopefully one soon quot definitely hitting wall,0.7970483,0.5369818
0,recovery articles economy become boring,shape recoveri articl economi becom bore,recovery article economy become boring,0.026303057,0.12830079
0,going fix another sandwich remember ate meat early bread hungry fml,go fix anoth sandwich rememb ate meat earli bread hungri fml,going fix another sandwich remember ate meat early bread hungry fml,3.654832e-05,0.111873
0,need grow balls learn kiss people sober miss already,need grow ball learn kiss peopl sober miss alreadi,need grow ball learn kiss people sober miss already,0.20027208,0.11280697
1,think pleasure hi,ooooo think pleasur hi,think pleasure hi,0.99189526,0.98637646
1,almost first time ever awesome,almost speed first time ever awesom,almost speed first time ever awesome,0.89168966,0.94585174
0,got home missed yankees game,got home miss yanke game,got home missed yankee game,0.19495279,0.17352578
1,hey tweeted lately hope things cool tweet back ya,hey tweet late hope thing cool tweet back ya,hey tweeted lately hope thing cool tweet back ya,0.98254883,0.90046746
0,fixed washing machine jog good food getting killing life sweet,fix wash machin jog good food get kill life sweet,fixed washing machine jog good food getting killing life sweet,0.8618742,0.71892875
1,still hawaii take night time beach love,still hawaii take night time beach love,still hawaii take night time beach love,0.83377105,0.77756447
0,back everyone,back everyon,back everyone,0.6440703,0.5999691
0,know like today company clean day means know anything tomorrow,know like organ chao today compani clean day mean know anyth tomorrow,know like today company clean day mean know anything tomorrow,0.39369932,0.42845774
1,want bring man fish lol xxx,want bring man fish lol xxx,want bring man fish lol xxx,0.29398713,0.6209807
1,could watch eat day get webcam charge,could watch eat day get webcam charg,could watch eat day get webcam charge,0.37015864,0.19755286
0,back school tomorrow gutted,back school tomorrow gut,back school tomorrow gutted,0.0011916902,0.016394671
0,wish make sure get lots pics amp together,wish make sure get lot pic amp togeth,wish make sure get lot pic amp together,0.33019605,0.2520163
0,hate wish limited edition items came single pan form,hate wish limit edit item came singl pan form,hate wish limited edition item came single pan form,0.122482404,0.10464109
0,yes like old almost high lovely way start ones day,yes like old faith almost high love way start one day,yes like old almost high lovely way start one day,0.675134,0.8748357
1,working avatar design friend,work avatar design friend,working avatar design friend,0.9780874,0.8728772
0,eat see wise man prolly gone try get something cracking tonight even prepared summer school,eat see wise man prolli gone tri get someth crack tonight even prepar summer school,eat see wise man prolly gone try get something cracking tonight even prepared summer school,0.3316651,0.29152384
0,oh hope feel better quick,oh hope feel better quick,oh hope feel better quick,0.23003986,0.17889942
0,mine broke today,mine broke today,mine broke today,0.003462997,0.018287074
0,thats funny thats sad,that funni that sad,thats funny thats sad,0.021895774,0.04201301
0,deep joy good like late,deep joy good like late,deep joy good like late,0.77289116,0.60572296
0,missing tonight think going cry,miss origin tonight think go cri,missing origin tonight think going cry,0.025749695,0.0072836066
0,round dang migraine taking meds probably falling asleep,round dang migrain take med probabl fall asleep,round dang migraine taking med probably falling asleep,0.0016747268,0.08559743
0,today birthday forgot make big deal completely mind im horrible,today birthday forgot make big deal complet slip mind im horribl roomi,today birthday forgot make big deal completely mind im horrible,0.0009790019,0.027900172
1,shitty mood packing,shitti mood pack orient,shitty mood packing orientation,0.011601359,0.0431081
1,big hate boyfriend jeans look pulled together polish ladies,big hate boyfriend jean look pull togeth polish ladi,big hate boyfriend jean look pulled together polish lady,0.35200816,0.228073
0,really really jealous work nine,realli realli jealous work nine,really really jealous work nine,0.23456188,0.048966967
1,facebook,facebook,facebook,0.6117594,0.58775735
0,sure know anyone save money buy books,sure know anyon save money buy book,sure know anyone save money buy book,0.7316669,0.8634607
1,going oh yeah bro lee excellent,go oh yeah bro lee excel,going oh yeah bro lee excellent,0.9573254,0.97219175
0,may say wow really know love pls tell anything need,may say wow realli know love pls tell anyth need,may say wow really know love pls tell anything need,0.3525159,0.6481637
0,ok make sound like care hungry never like wake mean,ok make sound like care hungri never like wake mean,ok make sound like care hungry never like wake mean,0.28989056,0.3498519
0,damn second level oops vs aa board blind vs blind mrs great though,damn second level oop vs aa board blind vs blind mrs great though,damn second level oops aa board blind blind mr great though,0.003042188,0.27070767
0,sometimes hardest thing right thing,sometim hardest thing right thing,sometimes hardest thing right thing,0.45645234,0.30619076
0,feel lazy bored,feel lazi bore,feel lazy bored,0.035959803,0.09671569
1,hi emily love,hi emili love,hi emily love,0.936898,0.9698713
1,bought go make homemade fries work,bought go make homemad fri work,bought go make homemade fry work,0.28493166,0.37884235
0,heard amy lately think lost one group tweeters,heard ami late think lost one group tweeter,heard amy lately think lost one group tweeter,0.7070469,0.16417146
1,summer officially lt,summer offici lt,summer officially lt,0.68811315,0.85762686
